date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric8,metric9
3/27/2015,Z1F0LLED,0,11799856,0,0,0,7,307478,0,0,1
3/27/2015,Z1F0LLFY,0,165375448,0,0,0,58,239598,0,0,2
3/27/2015,Z1F0LLKC,0,101856512,0,1,0,78,240685,0,0,104
3/27/2015,Z1F0LLKR,0,85874488,0,0,0,10,473857,0,0,1
3/27/2015,Z1F0LLPJ,0,138297288,0,0,0,9,480087,0,0,0
3/27/2015,Z1F0LLPS,0,153142856,0,0,0,10,476075,0,0,0
3/27/2015,Z1F0LM11,0,134634944,0,0,0,8,308083,0,0,2
3/27/2015,Z1F0LM6T,0,76740528,0,0,0,11,481754,0,0,0
3/27/2015,Z1F0LNQB,0,113205952,0,0,0,10,468300,0,0,0
3/27/2015,Z1F0LQGS,0,238312600,0,0,0,7,311545,0,0,0
3/27/2015,Z1F0LRLQ,0,184882208,0,0,0,12,315330,0,0,5
3/27/2015,Z1F0LSHN,0,144066120,0,0,0,12,317898,0,0,0
3/27/2015,Z1F0LSNZ,0,3381152,0,318,0,6,310496,0,0,18
3/27/2015,Z1F0LSPT,0,201864976,0,0,0,7,311000,0,0,0
3/27/2015,Z1F0LSQ4,0,48541888,0,0,0,7,318445,0,0,0
3/27/2015,Z1F0LSXW,0,99413792,0,0,0,7,306785,0,0,0
3/27/2015,Z1F0LT0S,0,32135192,0,0,0,6,319752,0,0,0
3/27/2015,Z1F0LT3Y,0,159470640,0,0,0,10,464904,0,0,0
3/27/2015,Z1F0LV8X,0,32027056,0,0,0,7,320844,0,0,1
3/27/2015,Z1F0LV93,0,180132664,0,0,0,10,477637,0,0,0
3/27/2015,Z1F0LVEM,0,88282952,0,0,6,57,238277,0,0,1
3/27/2015,Z1F0LVL5,0,79026376,0,0,0,11,479618,0,0,0
3/27/2015,Z1F0M0XP,0,66984072,0,0,0,10,319243,0,0,3
3/27/2015,Z1F0MA1S,0,91848800,0,0,0,8,234245,0,0,0
3/27/2015,Z1F0MBGF,0,99205288,0,0,0,57,238084,0,0,0
3/27/2015,Z1F0MM43,0,202668696,0,0,0,16,324198,0,0,0
3/27/2015,Z1F0MP8Q,0,210319032,0,0,1,7,318292,0,0,0
3/27/2015,Z1F0MR6M,0,63925864,0,0,0,14,315325,0,0,0
3/27/2015,Z1F0MRPJ,0,219169336,0,0,0,9,237312,0,0,8
3/27/2015,Z1F0MSSJ,0,28743584,0,0,0,11,316808,0,0,3
3/27/2015,Z1F0MTFT,0,86285168,0,0,0,12,275108,0,0,0
3/27/2015,Z1F0MWE7,0,11872824,0,0,0,14,317836,0,0,0
3/27/2015,Z1F0MYCF,0,167154776,0,0,0,10,318714,0,0,0
3/27/2015,Z1F0MYEL,0,147669920,0,3,0,37,330761,0,0,3
3/27/2015,Z1F0N5AD,0,242977728,0,0,0,68,237927,0,0,0
3/27/2015,Z1F0P16F,0,145813792,1096,0,0,7,292359,0,0,2
3/27/2015,Z1F0PSHD,0,241677248,0,0,0,37,321488,0,0,1
3/27/2015,Z1F0Q8RT,0,108653232,0,107,4,9,218939,0,0,13
3/27/2015,Z1F0Q9H0,0,56323448,0,0,0,32,322434,0,0,0
3/27/2015,Z1F0QGSE,0,227784864,0,0,0,32,324474,0,0,0
3/27/2015,Z1F0QGWP,0,220900168,0,0,0,13,275484,0,0,1
3/27/2015,Z1F0QH7R,0,72940808,0,0,0,13,317861,0,0,0
3/27/2015,Z1F0QK05,0,237018320,0,0,0,9,234809,0,0,0
3/27/2015,Z1F0QKGH,0,44320824,0,0,0,14,321974,0,0,0
3/27/2015,Z1F0QKMV,0,2353024,0,0,0,10,317487,0,0,0
3/27/2015,Z1F0QL3N,0,117781400,0,0,0,10,238491,0,0,0
3/27/2015,Z1F0QLC1,0,4845832,0,0,0,8,235336,0,0,0
3/27/2015,Z1F0QLC7,0,23542008,0,0,0,64,200256,0,0,0
3/27/2015,Z1F0QQ5F,0,126790984,0,0,0,13,315413,0,0,0
3/27/2015,Z1F0QZJB,0,214193224,0,0,6,10,316311,0,0,0
3/27/2015,Z1F0R8QZ,0,58793280,0,15,0,95,243231,0,0,155
3/27/2015,Z1F0RGQV,0,59306088,0,0,0,89,233974,0,0,0
3/27/2015,Z1F0VNSW,0,219285640,0,0,0,5,208132,0,0,0
3/27/2015,Z1F0W23J,0,24508720,0,0,0,8,426872,0,0,10
3/27/2015,Z1F0ZCPW,0,100482088,0,0,0,8,191715,0,0,1
3/27/2015,Z1F11B2R,0,172392416,0,0,0,6,361182,0,0,0
3/27/2015,Z1F11SL0,0,53487448,0,0,0,8,190136,0,0,0
3/27/2015,Z1F11SYE,0,192723848,0,0,3,7,199844,0,0,0
3/27/2015,Z1F1479Y,0,90070664,0,0,0,8,203734,0,0,0
3/27/2015,Z1F147WQ,0,6384496,0,0,0,8,169162,0,0,0
3/27/2015,Z1F148T1,0,50692216,0,0,0,8,198463,0,0,0
3/27/2015,Z1F14BGY,0,105475760,0,0,0,8,203329,0,0,0
3/27/2015,Z1F15HYM,0,213610496,0,0,0,8,277869,0,0,0
3/27/2015,Z1F1652D,0,160616656,0,0,0,8,208658,0,0,0
3/27/2015,Z1F1653X,0,244132752,0,0,95,8,191014,16,16,0
3/27/2015,Z1F16BR1,0,62441968,0,0,0,9,171978,0,0,8
3/27/2015,Z1F17XPD,0,19566224,0,1,0,3,258888,0,0,1
3/27/2015,Z1F17YTD,0,88452528,0,1,0,5,265221,0,0,8
3/27/2015,Z1F17ZCN,0,21770560,0,1,10,3,217167,0,0,0
3/27/2015,Z1F18YB3,0,74969296,0,0,0,8,247219,0,0,0
3/27/2015,Z1F18YST,0,129192448,0,0,0,8,227887,0,0,0
3/27/2015,Z1F1901P,0,80693504,0,0,0,8,239371,0,0,0
3/27/2015,Z1F19KMH,0,11070504,0,0,0,14,45,0,0,5
3/27/2015,Z1F19QH0,0,129548968,0,0,0,15,46,0,0,0
3/27/2015,Z1F19TP2,0,171754272,24,0,0,9,27,0,0,0
3/27/2015,Z1F1A0LM,0,243675552,0,0,0,7,250248,0,0,0
3/27/2015,Z1F1A0RP,0,208858224,0,0,0,7,197782,0,0,0
3/27/2015,Z1F1A1HH,0,95260648,0,0,0,7,228076,0,0,0
3/27/2015,Z1F1A83K,0,225990016,0,0,0,11,27,0,0,0
3/27/2015,Z1F1B6NP,0,163332744,0,0,0,11,32,0,0,1
3/27/2015,Z1F1B799,0,185445096,0,0,0,14,44,0,0,0
3/27/2015,Z1F1CZ35,0,80012880,0,0,0,8,279789,0,0,3
3/27/2015,Z1F1R76A,0,72370528,0,0,0,6,338019,0,0,12
3/27/2015,Z1F1RJFA,0,154446552,8104,1,0,4,335445,0,0,0
3/27/2015,Z1F1VMZB,0,146574904,0,0,0,5,219975,0,0,0
3/27/2015,Z1F2PBHX,0,26557576,0,0,0,5,162151,0,0,0
3/28/2015,S1F01R2B,0,50786520,0,0,0,17,329803,0,0,3
3/28/2015,S1F01XDJ,0,217049144,0,0,0,8,422543,0,0,0
3/28/2015,S1F02A0J,0,156684200,0,1,0,15,328924,0,0,0
3/28/2015,S1F03YZM,0,190822200,0,0,0,8,238664,0,0,0
3/28/2015,S1F044ET,0,39679544,0,0,0,5,255264,0,0,0
3/28/2015,S1F06ZX2,0,32695168,0,0,0,9,424108,0,0,0
3/28/2015,S1F09DZQ,0,93176312,296,0,3,7,408062,0,0,2
3/28/2015,S1F0AADQ,0,96824112,0,0,0,8,407103,0,0,1
3/28/2015,S1F0AEFT,0,77507384,0,0,0,10,418113,0,0,0
3/28/2015,S1F0BVK1,0,133445624,0,0,0,5,260466,0,0,0
3/28/2015,S1F0BWZ3,0,78299488,0,0,0,8,374905,0,0,2
3/28/2015,S1F0C95J,0,93152448,0,0,0,5,256406,0,0,0
3/28/2015,S1F0CVWK,0,81100728,2368,0,6,8,376665,0,0,0
3/28/2015,S1F0DKAN,0,191407184,0,0,0,6,281677,0,0,0
3/28/2015,S1F0E9EP,0,222560008,0,0,0,9,235758,0,0,0
3/28/2015,S1F0EGMT,0,92231920,0,0,0,10,234676,0,0,0
3/28/2015,S1F0F4EB,0,168375776,0,0,0,10,238496,0,0,3
3/28/2015,S1F0F4G4,0,23641608,0,0,0,10,318842,0,0,2
3/28/2015,S1F0FGBQ,0,67812376,0,0,0,10,204556,0,0,0
3/28/2015,S1F0FP0C,0,24077584,0,0,0,10,239076,0,0,0
3/28/2015,S1F0FVBE,0,17911896,0,0,0,15,320833,0,0,0
3/28/2015,S1F0FW8K,0,223246744,0,0,0,92,238061,0,0,0
3/28/2015,S1F0FZ8F,0,150144456,0,0,0,8,234778,0,0,0
3/28/2015,S1F0G0XX,0,92844296,0,0,0,12,319604,0,0,0
3/28/2015,S1F0G9ZF,0,101449728,0,0,0,70,240148,0,0,0
3/28/2015,S1F0GCED,0,80050512,0,0,0,9,239530,0,0,0
3/28/2015,S1F0GGJD,0,7091376,0,0,0,62,211221,0,0,0
3/28/2015,S1F0GGPP,0,112259984,0,0,0,10,238839,0,0,0
3/28/2015,S1F0GHJ1,0,33951920,0,0,0,58,240080,0,0,0
3/28/2015,S1F0GJL9,0,204075744,0,0,0,63,242203,0,0,0
3/28/2015,S1F0GKFX,0,37351144,0,0,0,65,243053,0,0,0
3/28/2015,S1F0GKL6,0,134712632,0,0,0,90,241381,0,0,0
3/28/2015,S1F0GPFZ,0,60149328,0,0,0,9,234282,0,0,0
3/28/2015,S1F0GPXY,0,127685640,0,0,0,9,235397,0,0,6
3/28/2015,S1F0GQCL,0,119859632,0,0,0,92,236005,0,0,1
3/28/2015,S1F0GRB1,0,148526240,0,0,0,67,241939,0,0,0
3/28/2015,S1F0GSD9,0,37776320,0,0,0,12,236093,0,0,0
3/28/2015,S1F0GSHB,0,106947544,0,0,0,91,244138,0,0,0
3/28/2015,S1F0GV0W,0,83358416,0,5,6,95,241698,0,0,0
3/28/2015,S1F0H6JG,0,134571328,0,0,0,8,230233,0,0,0
3/28/2015,S1F0H6JJ,0,227120912,0,0,0,35,326730,0,0,2
3/28/2015,S1F0J5JH,0,217918536,0,0,0,8,238718,0,0,0
3/28/2015,S1F0JD7P,0,68301784,0,0,0,58,244385,0,0,0
3/28/2015,S1F0JGJV,0,84501720,0,0,0,8,233856,0,0,0
3/28/2015,S1F0JMRJ,0,69176360,0,0,0,40,289312,0,0,14
3/28/2015,S1F0KY6R,0,215616432,0,0,0,15,317613,0,0,0
3/28/2015,S1F0KYCR,0,13978176,0,0,0,10,238085,0,0,0
3/28/2015,S1F0KZJJ,0,78981488,0,0,0,37,323600,0,0,3
3/28/2015,S1F0L0DW,0,238112536,0,0,0,7,309454,0,0,0
3/28/2015,S1F0LBMG,0,125191816,0,0,0,7,310505,0,0,7
3/28/2015,S1F0LBY2,0,143454328,0,0,0,12,477233,0,0,0
3/28/2015,S1F0LCKH,0,132680584,0,0,0,12,480887,0,0,0
3/28/2015,S1F0LCQX,0,179211584,0,0,0,7,307511,0,0,0
3/28/2015,S1F0LCVC,0,219747528,72,0,0,8,218971,0,0,0
3/28/2015,S1F0LD15,0,28682752,0,0,0,6,310903,0,0,0
3/28/2015,S1F0LD73,0,17380648,0,0,0,6,309930,0,0,0
3/28/2015,S1F0M2PQ,0,132262256,0,0,6,60,243654,0,0,0
3/28/2015,S1F0MBV5,0,25355784,0,0,0,4,379272,0,0,0
3/28/2015,S1F0QF3R,0,146253536,0,0,24,12,223302,0,0,1
3/28/2015,S1F0QWGA,0,234234568,0,0,0,7,216142,0,0,0
3/28/2015,S1F0QY0Q,0,50344424,0,0,0,6,230454,0,0,6
3/28/2015,S1F0R3JV,0,58138864,0,0,0,7,215886,0,0,0
3/28/2015,S1F0RM77,0,191875752,0,0,0,11,221767,0,0,0
3/28/2015,S1F0RQLR,0,185951472,0,0,0,7,271774,0,0,0
3/28/2015,S1F0RR2E,0,128633952,0,0,0,8,274587,0,0,0
3/28/2015,S1F0RR7L,0,111221648,0,0,0,13,270950,0,0,0
3/28/2015,S1F0RREN,0,139674816,0,0,0,11,221726,0,0,1
3/28/2015,S1F0RS3B,0,4739696,0,0,0,7,273296,0,0,0
3/28/2015,S1F0RS81,0,158631552,0,0,0,13,273602,0,0,0
3/28/2015,S1F0RSFT,0,89939928,0,0,0,12,199586,0,0,0
3/28/2015,S1F0RSMR,0,218511408,0,0,0,9,271700,0,0,26
3/28/2015,S1F0RSWJ,0,219664920,0,0,0,12,275792,0,0,0
3/28/2015,S1F0RSZP,0,182141992,0,0,0,13,272549,0,0,0
3/28/2015,S1F0S34C,0,200019336,0,1331,0,13,223197,0,0,34
3/28/2015,S1F0S351,0,55904696,0,0,0,8,274704,0,0,0
3/28/2015,S1F0S382,0,216636192,0,0,0,13,271821,0,0,0
3/28/2015,S1F0S387,0,39017256,0,2,0,12,271617,0,0,34
3/28/2015,S1F0S49E,0,175332920,0,0,6,8,272153,0,0,0
3/28/2015,S1F0S4EG,0,112442104,0,0,0,6,264257,0,0,0
3/28/2015,S1F0S4MG,0,202691224,0,0,0,13,267433,0,0,0
3/28/2015,S1F0S517,0,189637800,0,0,0,8,238858,0,0,0
3/28/2015,S1F0S57T,0,211148720,0,0,0,8,263011,0,0,0
3/28/2015,S1F0S58D,0,19560088,0,0,0,12,220777,0,0,0
3/28/2015,S1F0S649,0,105345288,0,0,0,11,272712,0,0,0
3/28/2015,S1F0S65X,0,85001600,0,0,0,8,271591,0,0,0
3/28/2015,S1F0S68M,0,121216792,0,0,0,11,221134,0,0,0
3/28/2015,S1F0S6FZ,0,120869400,0,220,0,8,271130,0,0,24
3/28/2015,S1F0S6GZ,0,148755200,0,0,0,12,272385,0,0,0
3/28/2015,S1F0SAC1,0,150765616,0,0,0,7,251098,0,0,2
3/28/2015,S1F0SBBW,0,99487840,0,0,0,11,250217,0,0,0
3/28/2015,S1F0T1K8,0,216920624,0,1,0,7,275415,0,0,7
3/28/2015,S1F0T24J,0,37646952,0,0,0,12,233813,0,0,0
3/28/2015,S1F0T2LA,0,194453440,424,0,1,10,275357,0,0,0
3/28/2015,S1F0TMRF,0,147579440,0,0,0,11,273308,0,0,0
3/28/2015,S1F0TNW4,0,71607848,0,0,0,10,267594,0,0,0
3/28/2015,S1F0TP82,0,160789616,0,0,0,8,266019,0,0,0
3/28/2015,S1F0TPH4,0,164857760,0,0,0,13,224618,0,0,0
3/28/2015,S1F0TPJC,0,172934248,0,10,0,12,274699,0,0,42
3/28/2015,S1F0TPMF,0,158657568,0,0,0,6,274548,0,0,0
3/28/2015,S1F0TQJ4,0,47819584,0,0,0,8,268652,0,0,0
3/28/2015,S1F0TQTF,0,127649944,0,0,0,12,271224,0,0,0
3/28/2015,S1F0VE35,0,242306248,0,0,0,8,274597,0,0,0
3/28/2015,S1F0W45F,0,163461688,0,0,0,9,416205,0,0,1
3/28/2015,S1F0X4RC,0,42936400,0,0,0,11,216192,0,0,0
3/28/2015,S1F0XMNV,0,130255448,0,0,0,7,25,0,0,0
3/28/2015,S1F0Y6BM,0,184346576,0,0,0,8,215864,0,0,0
3/28/2015,S1F0Y8MA,0,237519440,0,0,0,8,213522,0,0,0
3/28/2015,S1F0YX6Z,0,198500296,0,0,0,8,215145,0,0,1
3/28/2015,S1F100R5,0,226337856,0,0,0,7,248631,0,0,0
3/28/2015,S1F101MC,0,158271832,0,0,0,10,222376,0,0,6
3/28/2015,S1F101SP,0,126953576,0,0,0,8,222144,0,0,0
3/28/2015,S1F102L8,0,3221072,0,0,0,9,194868,0,0,0
3/28/2015,S1F10AS0,0,225971792,0,0,0,10,429049,0,0,0
3/28/2015,S1F10BNL,0,224254080,0,0,0,14,338428,0,0,0
3/28/2015,S1F10BRH,0,86367696,0,0,0,10,220641,0,0,0
3/28/2015,S1F10D0P,0,128922400,0,0,0,9,424534,0,0,0
3/28/2015,S1F10FDX,0,63234048,0,0,0,11,222978,0,0,6
3/28/2015,S1F10FF0,0,203869064,0,0,0,8,238220,0,0,1
3/28/2015,S1F10FZB,0,52235136,0,0,0,16,340804,0,0,0
3/28/2015,S1F10GSG,0,167858888,0,0,0,9,222687,0,0,0
3/28/2015,S1F10HH5,0,35635352,0,0,0,9,418226,0,0,0
3/28/2015,S1F10NDB,0,234271984,0,0,0,8,221535,0,0,0
3/28/2015,S1F10NM6,0,1807904,0,0,0,14,342460,0,0,0
3/28/2015,S1F10P0S,0,59313776,0,0,0,7,418453,0,0,0
3/28/2015,S1F10PED,0,195734728,0,0,0,5,214351,0,0,0
3/28/2015,S1F10QDG,0,198212160,0,0,0,5,228422,0,0,0
3/28/2015,S1F10QG6,0,39306304,0,0,0,6,222122,0,0,0
3/28/2015,S1F10QL8,0,108313560,0,0,0,6,219235,0,0,0
3/28/2015,S1F10V1N,0,97354048,0,0,0,10,421323,0,0,0
3/28/2015,S1F114QM,0,232504552,0,0,0,9,423213,0,0,0
3/28/2015,S1F1162D,0,153576840,0,0,0,7,239137,0,0,0
3/28/2015,S1F116H4,0,52047616,0,0,0,9,223641,0,0,0
3/28/2015,S1F116J4,0,212862168,0,0,0,18,340285,0,0,0
3/28/2015,S1F118JP,0,113138632,0,0,0,7,213696,0,0,0
3/28/2015,S1F11C16,0,225604520,0,0,0,8,225837,0,0,0
3/28/2015,S1F11ETS,0,24338880,0,0,0,11,222873,0,0,0
3/28/2015,S1F11G2C,0,133726328,0,0,0,16,336104,0,0,0
3/28/2015,S1F11GG5,0,223688768,0,0,0,8,266354,0,0,0
3/28/2015,S1F11K34,0,100178744,0,0,0,14,338805,0,0,0
3/28/2015,S1F11KQW,0,236318080,0,0,0,7,215180,0,0,0
3/28/2015,S1F11L11,0,54111984,0,0,0,9,425718,0,0,0
3/28/2015,S1F11S5B,0,161873232,0,0,0,11,213289,0,0,0
3/28/2015,S1F11XDA,0,36558520,0,0,0,10,214870,0,0,0
3/28/2015,S1F11Y4K,0,219783272,0,0,0,14,326160,0,0,0
3/28/2015,S1F121LH,0,221064584,0,0,0,9,214194,0,0,0
3/28/2015,S1F122HQ,0,3593648,0,0,0,11,215046,0,0,1
3/28/2015,S1F122KD,0,197648472,0,0,0,8,237697,0,0,0
3/28/2015,S1F12788,0,59715848,0,0,0,11,221463,0,0,0
3/28/2015,S1F12XGM,0,140410776,0,0,0,8,251034,0,0,1
3/28/2015,S1F12Y53,0,143178672,2344,0,0,8,210631,0,0,0
3/28/2015,S1F12ZRR,0,26763712,0,0,0,8,249163,0,0,0
3/28/2015,S1F130JB,0,207228960,0,0,0,9,215120,0,0,0
3/28/2015,S1F131F6,0,77908232,0,0,0,8,227304,0,0,0
3/28/2015,S1F13432,0,128560880,0,0,0,8,229750,0,0,0
3/28/2015,S1F13589,0,25403976,0,0,0,16,329583,0,0,0
3/28/2015,S1F1359T,0,133503560,0,0,0,9,424336,0,0,0
3/28/2015,S1F135BR,0,39902792,0,100,0,16,339567,0,0,24
3/28/2015,S1F135CE,0,34494360,0,0,0,11,421005,0,0,0
3/28/2015,S1F135DG,0,237365600,0,0,0,11,220272,0,0,3
3/28/2015,S1F135DN,0,231377456,0,0,0,10,424249,0,0,0
3/28/2015,S1F135F3,0,130489320,0,0,0,14,339595,0,0,0
3/28/2015,S1F135GA,0,132371752,0,0,0,8,218069,0,0,0
3/28/2015,S1F135QH,0,190291624,0,0,0,13,424389,0,0,0
3/28/2015,S1F135SZ,0,37368832,0,0,0,9,227070,0,0,0
3/28/2015,S1F135TN,0,23066456,0,0,0,14,326627,0,0,0
3/28/2015,S1F135WP,0,161983896,0,0,0,11,216705,0,0,0
3/28/2015,S1F1360W,0,60598504,0,0,0,10,416672,0,0,0
3/28/2015,S1F13619,0,170901672,0,0,0,9,216609,0,0,0
3/28/2015,S1F1365W,0,122979936,0,0,0,11,218762,0,0,0
3/28/2015,S1F1368E,0,212355392,0,0,0,9,419065,0,0,1
3/28/2015,S1F136A5,0,92869248,0,0,0,12,219050,0,0,0
3/28/2015,S1F136BS,0,24559776,0,0,0,9,222077,0,0,0
3/28/2015,S1F136J0,0,182492160,0,0,25,16,335299,0,0,0
3/28/2015,S1F13CMG,0,49698808,0,0,0,8,208295,0,0,1
3/28/2015,S1F13GPY,0,178613584,0,0,0,16,327495,0,0,0
3/28/2015,S1F13H80,0,151120104,368,0,0,9,222239,0,0,3
3/28/2015,S1F13HPP,0,209480712,0,0,0,10,220875,0,0,2
3/28/2015,S1F13HPR,0,140506888,0,0,0,8,212401,0,0,0
3/28/2015,S1F13JW4,0,174029048,0,0,0,8,210437,0,0,0
3/28/2015,S1F13K7S,0,126323656,0,0,0,9,221378,0,0,0
3/28/2015,S1F13K8E,0,173403216,0,0,0,12,221635,0,0,0
3/28/2015,S1F13KBZ,0,146821208,0,0,0,11,220511,0,0,0
3/28/2015,S1F13KC2,0,72097288,0,0,0,10,419676,0,0,0
3/28/2015,S1F13KF6,0,31230008,0,0,0,9,223264,0,0,0
3/28/2015,S1F13KNV,0,217833008,0,0,0,9,224483,0,0,0
3/28/2015,S1F13KZK,0,237119344,3600,0,0,10,382555,0,0,0
3/28/2015,S1F13MAM,0,166599488,0,0,0,8,238600,0,0,0
3/28/2015,W1F00CL9,0,149600136,0,0,5,16,315863,0,0,0
3/28/2015,W1F03D4L,0,135739984,1104,0,0,17,338968,0,0,5
3/28/2015,W1F05X69,0,104014048,0,0,0,3,234452,0,0,3
3/28/2015,W1F0976M,0,153954088,0,0,0,8,491441,0,0,0
3/28/2015,W1F0DXT8,0,104518720,0,0,0,6,348971,0,0,0
3/28/2015,W1F0F65G,0,56826552,0,0,0,10,285668,0,0,1
3/28/2015,W1F0FEH7,0,183958200,0,0,0,10,239096,0,0,0
3/28/2015,W1F0FKWW,0,188496856,0,1,0,14,204547,0,0,0
3/28/2015,W1F0FML1,0,99258424,0,0,0,11,236156,0,0,22
3/28/2015,W1F0FY92,0,30849880,0,1,6,13,237739,0,0,1
3/28/2015,W1F0FYLJ,0,194704736,0,4,0,98,237880,0,0,20
3/28/2015,W1F0FZPA,0,138031816,0,0,0,13,235244,0,0,0
3/28/2015,W1F0G9T7,0,223062192,0,0,0,11,238973,0,0,2
3/28/2015,W1F0GCAZ,0,189906576,0,0,0,10,238013,0,0,0
3/28/2015,W1F0H973,0,112186280,0,8,0,58,239977,0,0,2
3/28/2015,W1F0HJWZ,0,121389032,0,0,0,63,239067,0,0,0
3/28/2015,W1F0HNC5,0,51228632,0,0,0,59,237460,0,0,1
3/28/2015,W1F0HPZK,0,121535424,0,0,0,7,310818,0,0,0
3/28/2015,W1F0HT26,0,129542960,0,0,0,36,319598,0,0,0
3/28/2015,W1F0HTQ2,0,86263040,0,0,0,14,314072,0,0,0
3/28/2015,W1F0HYT8,0,240564624,0,0,0,17,205435,0,0,0
3/28/2015,W1F0J7W7,0,173482560,0,62,0,95,244291,0,0,145
3/28/2015,W1F0J9KM,0,218070896,0,0,0,9,280340,0,0,0
3/28/2015,W1F0JAZC,0,227695776,0,0,0,9,307569,0,0,0
3/28/2015,W1F0JEB8,0,137021080,0,0,0,10,316871,0,0,0
3/28/2015,W1F0JH87,0,240108824,0,1,0,9,238655,0,0,0
3/28/2015,W1F0JHRJ,0,207035808,0,0,0,11,318332,0,0,0
3/28/2015,W1F0JXDL,0,54435352,32,0,0,8,237410,0,0,0
3/28/2015,W1F0JY02,0,196211408,0,0,0,6,234265,0,0,0
3/28/2015,W1F0K9C1,0,235408408,0,0,0,11,318656,0,0,0
3/28/2015,W1F0KAX2,0,46148680,0,0,0,7,304971,0,0,0
3/28/2015,W1F0KCN8,0,27435328,0,0,0,6,321408,0,0,1
3/28/2015,W1F0KCP2,0,214353344,0,0,0,6,310062,0,0,0
3/28/2015,W1F0KD36,0,210740584,0,0,0,12,203534,0,0,0
3/28/2015,W1F0KD3Y,0,85804872,0,1,0,12,482219,0,0,3
3/28/2015,W1F0KG97,0,71782576,0,0,0,68,243449,0,0,0
3/28/2015,W1F0KHHQ,0,241866144,0,0,0,11,318197,0,0,4
3/28/2015,W1F0KRWP,0,77587520,0,0,0,7,317636,0,0,10
3/28/2015,W1F0L2LC,0,80613752,0,0,0,32,330606,0,0,3
3/28/2015,W1F0L2Q7,0,203340328,0,0,0,61,236812,0,0,0
3/28/2015,W1F0L66L,0,184674944,0,0,6,6,199101,0,0,0
3/28/2015,W1F0L6ZS,0,88396928,0,0,12,35,327850,0,0,1
3/28/2015,W1F0LS71,0,6439384,0,0,0,8,309263,0,0,0
3/28/2015,W1F0LZJX,0,231424,0,0,0,14,477156,0,0,0
3/28/2015,W1F0M02P,0,90873488,0,1,6,10,483266,0,0,33
3/28/2015,W1F0M330,0,156244408,0,0,0,12,483255,0,0,0
3/28/2015,W1F0M35B,0,52551112,0,0,1,7,265722,0,0,0
3/28/2015,W1F0M46R,0,127115056,0,0,0,15,318620,0,0,0
3/28/2015,W1F0M492,0,120826672,0,0,0,9,242877,0,0,0
3/28/2015,W1F0M4BZ,0,30981416,0,0,0,8,322057,0,0,7
3/28/2015,W1F0MNDQ,0,30383776,0,0,0,7,205685,0,0,0
3/28/2015,W1F0N84F,0,180822896,0,0,0,6,286366,0,0,0
3/28/2015,W1F0NF1S,0,191434592,0,0,6,11,312518,0,0,0
3/28/2015,W1F0NZSK,0,131432096,0,0,1,36,323464,0,0,2
3/28/2015,W1F0P133,0,197562640,0,0,0,38,288331,0,0,0
3/28/2015,W1F0P24E,0,223257936,0,0,2,34,282910,0,0,0
3/28/2015,W1F0P2TN,0,223141968,0,0,0,13,316082,0,0,0
3/28/2015,W1F0P37T,0,173173992,0,0,0,36,328399,0,0,4
3/28/2015,W1F0P3FR,0,3390968,0,0,0,13,302854,0,0,1
3/28/2015,W1F0P41T,0,50916616,0,0,0,33,324177,0,0,0
3/28/2015,W1F0P49T,0,237855896,0,0,0,10,314408,0,0,0
3/28/2015,W1F0P6E1,0,220480416,0,35,0,37,328311,0,0,3
3/28/2015,W1F0PAXH,0,122449648,0,0,0,14,321545,0,0,0
3/28/2015,W1F0R731,0,201219160,0,0,0,32,328777,0,0,2
3/28/2015,W1F0R8W2,0,145981376,0,0,0,13,317211,0,0,0
3/28/2015,W1F0S9SP,0,63081296,0,0,0,37,323599,0,0,0
3/28/2015,W1F0SCL1,0,181458496,0,0,0,7,310895,0,0,0
3/28/2015,W1F0SFJJ,0,187687176,5192,0,0,10,196502,0,0,0
3/28/2015,W1F0SJJ2,0,230752288,0,0,0,10,239402,0,0,0
3/28/2015,W1F0SJNS,0,170640200,0,1,0,33,325697,0,0,1
3/28/2015,W1F0SNW3,0,215803888,0,0,0,11,319241,0,0,0
3/28/2015,W1F0SRG1,0,56302040,0,0,0,33,325751,0,0,2
3/28/2015,W1F0T0B1,0,90720816,0,0,0,8,239715,0,0,0
3/28/2015,W1F0T13Q,0,34304888,0,0,0,31,323400,0,0,1
3/28/2015,W1F0T371,0,110390512,0,0,0,8,320609,0,0,0
3/28/2015,W1F0T3AJ,0,172988448,0,0,0,9,319156,0,0,2
3/28/2015,W1F0T3LK,0,13138144,0,0,52,31,326247,0,0,0
3/28/2015,W1F0T960,0,11650952,632,0,0,38,327236,8,8,3
3/28/2015,W1F0TAEP,0,152860272,0,0,0,34,329082,0,0,0
3/28/2015,W1F0TATM,0,107231048,0,0,6,32,267149,0,0,0
3/28/2015,W1F0TCG0,0,203342040,0,0,0,14,265501,0,0,0
3/28/2015,W1F0TGSS,0,125267520,0,0,0,12,313622,0,0,0
3/28/2015,W1F0TJ66,0,161844424,0,0,0,90,239992,0,0,0
3/28/2015,W1F0VA0G,0,74070104,0,56,0,13,320730,0,0,0
3/28/2015,W1F0VAS7,0,56533472,0,0,6,5,314967,0,0,4
3/28/2015,W1F0VC83,0,219666584,0,0,0,9,316975,0,0,2
3/28/2015,W1F0VFRE,0,9095168,0,0,0,14,318426,0,0,0
