date,failure,metric1,metric2,metric3,metric4,metric5
2015-03-24,0,113555784,0,0,0,10
2015-03-24,0,46913792,0,0,0,18
2015-03-24,0,197516456,0,0,0,9
2015-03-24,0,193394872,0,0,0,18
2015-03-24,0,477848,0,0,0,7
2015-03-24,0,152619224,0,0,0,18
2015-03-24,0,118716312,0,0,0,13
2015-03-24,0,66088368,0,0,0,17
2015-03-24,0,190626040,0,0,0,18
2015-03-24,0,221774584,0,0,0,9
2015-03-24,0,122383600,0,0,0,9
2015-03-24,0,82183408,0,0,0,18
2015-03-24,0,138826896,0,0,0,12
2015-03-24,0,28363496,0,0,0,3
2015-03-24,0,55135376,0,0,0,6
2015-03-24,0,141441216,0,0,0,9
2015-03-24,0,17875960,0,0,0,14
2015-03-24,0,111052240,0,0,0,10
2015-03-24,0,28034480,0,0,0,9
2015-03-24,0,16180024,0,0,0,11
2015-03-24,0,30152104,0,0,0,8
2015-03-24,0,196142560,0,0,0,16
2015-03-24,0,69114000,0,0,0,8
2015-03-24,0,140364048,0,0,0,9
2015-03-24,0,5127328,0,0,0,8
2015-03-24,0,33631728,0,0,0,14
2015-03-24,0,205313936,0,0,0,7
2015-03-24,0,143808952,0,0,0,5
2015-03-24,0,96229208,0,0,0,5
2015-03-24,0,239036256,0,0,0,6
2015-03-24,0,21196600,0,0,0,6
2015-03-24,0,17269888,0,0,0,9
2015-03-24,0,203201256,0,0,0,12
2015-03-24,0,82225632,0,0,0,10
2015-03-24,0,191572488,0,0,0,8
2015-03-24,0,53047528,0,0,0,11
2015-03-24,0,164081208,0,0,0,11
2015-03-24,0,130353680,0,0,0,10
2015-03-24,0,62675880,0,0,0,8
2015-03-24,0,100787960,0,0,0,8
2015-03-24,0,161258344,0,0,0,12
2015-03-24,0,196367000,0,0,0,12
2015-03-24,0,4958624,0,0,0,7
2015-03-24,0,43103080,0,0,0,11
2015-03-24,0,149519720,0,0,0,10
2015-03-24,0,172385712,0,0,0,8
2015-03-24,0,191554152,0,0,0,9
2015-03-24,0,49096200,0,0,0,11
2015-03-24,0,21650432,0,0,0,7
2015-03-24,0,214845784,0,0,0,8
2015-03-24,0,50133832,0,0,0,8
2015-03-24,0,214706560,0,0,0,12
2015-03-24,0,139657800,0,0,0,10
2015-03-24,0,205000912,0,0,0,10
2015-03-24,0,56251640,0,0,0,9
2015-03-24,0,12586832,0,0,0,11
2015-03-24,0,40304344,0,0,0,8
2015-03-24,0,121199992,0,0,0,11
2015-03-24,0,172833632,0,0,0,8
2015-03-24,0,108225144,0,0,0,8
2015-03-24,0,180195904,0,0,0,8
2015-03-24,0,4706960,0,0,0,13
2015-03-24,0,151779432,0,0,0,9
2015-03-24,0,87478384,0,0,0,11
2015-03-24,0,97168656,0,0,0,13
2015-03-24,0,154336424,0,0,0,8
2015-03-24,0,226854400,0,0,0,8
2015-03-24,0,75350248,0,0,0,12
2015-03-24,0,203184616,0,0,0,16
2015-03-24,0,136474136,0,0,0,11
2015-03-24,0,78719272,0,0,0,16
2015-03-24,0,129757856,0,0,0,9
2015-03-24,0,126860824,0,0,0,14
2015-03-24,0,239265472,0,0,0,9
2015-03-24,0,191352968,0,0,0,11
2015-03-24,0,24105544,0,0,0,10
2015-03-24,0,137862784,0,0,0,9
2015-03-24,0,149457008,0,0,0,18
2015-03-24,0,209039848,0,0,0,12
2015-03-24,0,51399688,0,0,0,7
2015-03-24,0,167708976,0,0,0,11
2015-03-24,0,25841176,0,0,0,11
2015-03-24,0,88392656,0,0,0,8
2015-03-24,0,202173888,0,0,0,7
2015-03-24,0,234893152,0,0,0,12
2015-03-24,0,48526336,0,0,0,11
2015-03-24,0,145990784,0,0,0,8
2015-03-24,0,173268960,0,0,0,14
2015-03-24,0,176888072,0,0,0,7
2015-03-24,0,182352312,0,0,0,9
2015-03-24,0,162519352,0,0,0,13
2015-03-25,0,158154408,0,0,0,10
2015-03-25,0,236689096,0,0,0,8
2015-03-25,0,30156280,0,0,0,8
2015-03-25,0,8677712,0,0,0,6
2015-03-25,0,209723504,0,0,0,18
2015-03-25,0,156033448,0,0,0,9
2015-03-25,0,34866048,0,0,0,14
2015-03-25,0,190643880,0,0,0,12
2015-03-25,0,46039184,0,0,0,9
2015-03-25,0,160123904,0,0,0,10
2015-03-25,0,56143888,0,0,0,9
2015-03-25,0,41089824,0,0,0,8
2015-03-25,0,225477104,0,0,0,11
2015-03-25,0,2319760,0,0,0,16
2015-03-25,0,149762088,0,0,0,10
2015-03-25,0,215570544,0,0,0,14
2015-03-25,0,50705104,0,0,0,3
2015-03-25,0,238277008,0,0,0,8
2015-03-25,0,205210112,0,0,0,8
2015-03-25,0,230929008,0,0,0,11
2015-03-25,0,205660872,0,0,0,15
2015-03-25,0,234999448,0,0,0,8
2015-03-25,0,44193400,0,0,0,7
2015-03-25,0,51949432,0,0,0,8
2015-03-25,0,229830640,0,0,0,8
2015-03-25,0,65028960,0,0,0,7
2015-03-25,0,150795272,0,0,0,9
2015-03-25,0,194999904,0,0,0,9
2015-03-25,0,136387856,0,0,0,8
2015-03-25,0,40965928,0,0,0,14
2015-03-25,0,80178408,0,0,0,9
2015-03-25,0,75174752,0,0,0,10
2015-03-25,0,75146032,0,0,0,8
2015-03-25,0,237190656,0,0,0,12
2015-03-25,0,240586536,0,0,0,9
2015-03-25,0,18088568,0,0,0,8
2015-03-25,0,226056528,0,0,0,10
2015-03-25,0,189531824,0,0,0,16
2015-03-25,0,125148936,0,0,0,9
2015-03-25,0,220270776,0,0,0,11
2015-03-25,0,190752064,0,0,0,10
2015-03-25,0,7662112,0,0,0,7
2015-03-25,0,235400760,0,0,0,13
2015-03-25,0,137317144,0,0,0,8
2015-03-25,0,232863232,0,0,0,9
2015-03-25,0,39419560,0,0,0,8
2015-03-25,0,42764168,0,0,0,13
2015-03-25,0,15847032,0,0,0,18
2015-03-25,0,73479688,0,0,0,8
2015-03-25,0,235877560,0,0,0,13
2015-03-25,0,98766176,0,0,0,13
2015-03-25,0,24117272,0,0,0,11
2015-03-25,0,86811944,0,0,0,9
2015-03-25,0,198536904,0,0,0,9
2015-03-25,0,101645376,0,0,0,12
2015-03-25,0,240800648,0,0,0,9
2015-03-25,0,152649056,0,0,0,12
2015-03-25,0,196780048,0,0,0,12
2015-03-25,0,59605064,0,0,0,12
2015-03-25,0,190302384,0,0,0,11
2015-03-25,0,37926016,0,0,0,8
2015-03-25,0,42141720,0,0,0,12
2015-03-25,0,81763560,0,0,0,11
2015-03-25,0,92808048,0,0,0,10
2015-03-25,0,44084248,0,0,0,9
2015-03-25,0,112580424,0,0,0,7
2015-03-25,0,12776088,0,0,0,16
2015-03-25,0,223002520,0,0,0,13
2015-03-25,0,146335416,0,0,0,13
2015-03-25,0,22472280,0,0,0,9
2015-03-25,0,76486000,0,0,0,11
2015-03-25,0,31449680,0,0,0,8
2015-03-25,0,113373160,0,0,0,9
2015-03-25,0,162288432,0,0,0,9
2015-03-25,0,155065600,0,0,0,14
2015-03-25,0,167841672,0,0,0,8
2015-03-25,0,93691080,0,0,0,7
2015-03-25,0,228520776,0,0,0,12
2015-03-25,0,190907888,0,0,0,12
2015-03-25,0,35546000,0,0,0,12
2015-03-25,0,103136520,0,0,0,18
2015-03-25,0,31792072,0,0,0,6
2015-03-25,0,109233368,0,0,0,10
2015-03-25,0,51165032,0,0,0,10
2015-03-25,0,4786752,0,0,0,18
2015-03-25,0,74314912,0,0,0,11
2015-03-25,0,111806832,0,0,0,18
2015-03-25,0,187383496,0,0,0,18
2015-03-25,0,197386696,0,0,0,8
2015-03-25,0,38636032,0,0,0,18
2015-03-25,0,40520528,0,0,0,8
2015-03-25,0,872240,0,0,0,9
2015-03-25,0,208179272,0,0,0,7
2015-03-25,0,150632024,0,0,0,18
2015-03-25,0,16987904,0,0,0,11
2015-03-25,0,231228760,0,0,0,13
2015-03-25,0,8430352,0,0,0,18
2015-03-25,0,175398984,0,0,0,5
2015-03-25,0,162156840,0,0,0,18
2015-03-25,0,31360000,0,0,0,12
2015-03-25,0,62883592,0,0,0,7
2015-03-25,0,214811448,0,0,0,14
2015-03-25,0,104414648,0,0,0,9
2015-03-25,0,197103840,0,0,0,8
2015-03-25,0,208877064,0,0,0,7
2015-03-25,0,18224832,0,0,0,6
2015-03-25,0,37487944,0,0,0,14
2015-03-25,0,45852008,0,0,0,11
2015-03-25,0,143796448,0,0,0,18
2015-03-25,0,14222800,0,0,0,18
2015-03-25,0,26548056,0,0,0,12
2015-03-25,0,115740320,0,0,0,18
2015-03-25,0,239701592,0,0,0,12
2015-03-25,0,84407152,0,0,0,18
2015-03-25,0,32207856,0,0,0,10
2015-03-25,0,147175808,0,0,0,18
2015-03-25,0,112288288,0,0,0,7
2015-03-25,0,119209984,0,0,0,18
2015-03-25,0,147710472,0,0,0,14
2015-03-25,0,125905304,0,0,0,13
2015-03-25,0,230267592,0,0,0,8
2015-03-25,0,205262888,0,0,0,7
2015-03-25,0,36808032,0,0,0,11
2015-03-25,0,54489832,0,0,0,6
2015-03-25,0,93401440,0,0,0,6
2015-03-25,0,192717344,0,0,0,12
2015-03-25,0,84414336,0,0,0,12
2015-03-25,0,31203200,0,0,0,11
2015-03-25,0,210087968,0,0,0,13
2015-03-25,0,88165320,0,0,0,11
2015-03-25,0,217858112,0,0,0,12
2015-03-25,0,25782920,0,0,0,9
2015-03-25,0,141147152,0,0,0,11
2015-03-25,0,94332568,0,0,0,7
2015-03-25,0,133965480,0,0,0,13
2015-03-25,0,77820496,0,0,0,13
2015-03-25,0,105368928,0,0,0,18
2015-03-25,0,152227296,0,0,0,7
2015-03-25,0,46721848,0,0,0,6
2015-03-25,0,227574592,0,0,0,12
2015-03-25,0,86355952,0,0,0,18
2015-03-25,0,22609576,0,0,0,7
2015-03-25,0,152098552,0,0,0,12
2015-03-25,0,101113976,0,0,0,5
2015-03-25,0,43114968,0,0,0,9
2015-03-25,0,147390552,0,0,0,12
2015-03-25,0,51464248,0,0,0,6
2015-03-25,0,226453296,0,0,0,13
2015-03-25,0,88042248,0,0,0,7
2015-03-25,0,131745376,0,0,0,7
2015-03-25,0,25485296,0,0,0,14
2015-03-25,0,35225088,0,0,0,11
2015-03-25,0,22011944,0,0,0,8
2015-03-25,0,204074528,0,0,0,8
2015-03-25,0,89051040,0,0,0,8
2015-03-25,0,130774656,0,0,0,10
2015-03-25,0,18320712,0,0,0,17
2015-03-25,0,146967104,0,0,0,5
2015-03-25,0,228772952,0,0,0,9
2015-03-25,0,16244032,0,0,0,18
2015-03-25,0,179410880,0,0,0,18
2015-03-25,0,32614104,0,0,0,12
2015-03-25,0,86362912,0,0,0,12
2015-03-25,0,206103816,0,0,0,9
2015-03-25,0,4263224,0,0,0,14
2015-03-25,0,231008912,0,0,0,10
2015-03-25,0,221102560,0,0,0,10
2015-03-25,0,218599432,0,0,0,8
2015-03-25,0,192125480,0,0,0,18
2015-03-25,0,108593408,0,0,0,12
2015-03-25,0,169740800,0,0,0,10
2015-03-25,0,39921064,0,0,0,18
2015-03-25,0,109814384,0,0,0,18
2015-03-25,0,238937648,0,0,0,15
2015-03-25,0,72764568,0,0,0,9
2015-03-25,0,200920600,0,0,0,18
2015-03-25,0,70917040,0,0,0,7
2015-03-25,0,77551808,0,0,0,18
2015-03-25,0,228432976,0,0,0,10
2015-03-25,0,232768672,0,0,0,18
2015-03-25,0,107872304,0,0,0,11
2015-03-25,0,74638544,0,0,0,10
2015-03-25,0,57419744,0,0,0,8
2015-03-25,0,223134408,0,0,0,18
2015-03-25,0,161837320,0,0,0,16
2015-03-25,0,162719616,0,0,0,5
2015-03-25,0,175469272,0,0,0,7
2015-03-25,0,183404032,0,0,0,9
2015-03-25,0,86622400,0,0,0,11
2015-03-25,0,189604856,0,0,0,12
2015-03-25,0,218083392,0,0,0,13
2015-03-25,0,165060408,0,0,0,10
2015-03-25,0,108032832,0,0,0,10
2015-03-25,0,109341448,0,0,0,18
2015-03-25,0,4061368,0,0,0,13
2015-03-25,0,106558104,0,0,0,8
2015-03-25,0,143194608,0,0,0,10
2015-03-25,0,182659528,0,0,0,8
2015-03-25,0,195170280,0,0,0,11
2015-03-25,0,176172504,0,0,0,7
2015-03-25,0,157118448,0,0,0,7
2015-03-25,0,23484344,0,0,0,7
2015-03-25,0,214685288,0,0,0,11
2015-03-25,0,163218920,0,0,0,12
2015-03-25,0,152590672,0,0,0,11
2015-03-25,0,25854616,0,0,0,9
2015-03-25,0,43934376,0,0,0,14
2015-03-25,0,219039296,0,0,0,6
2015-03-25,0,158349520,0,0,0,4
2015-03-25,0,26844928,0,0,0,5
2015-03-25,0,2220440,0,0,0,6
2015-03-25,0,229065488,0,0,0,2
2015-03-25,0,72717600,0,0,0,2
2015-03-25,0,205167032,0,0,0,10
2015-03-25,0,45001152,0,0,0,8
2015-03-25,0,66464512,0,0,0,7
2015-03-25,0,133464968,0,0,0,15
2015-03-25,0,27114400,0,0,0,8
2015-03-25,0,135019752,0,0,0,6
2015-03-25,0,2765984,0,0,0,8
2015-03-25,0,146459496,0,0,0,7
2015-03-25,0,35472048,0,0,0,8
2015-03-25,0,227178568,0,0,0,8
2015-03-25,0,206876096,0,0,0,8
2015-03-25,0,51518680,0,0,0,8
2015-03-25,0,224711040,0,0,0,14
2015-03-25,0,172854024,0,0,0,8
2015-03-25,0,198555616,0,0,0,8
2015-03-25,0,73594208,0,0,0,9
2015-03-25,0,222968312,0,0,0,3
2015-03-25,0,48038816,0,0,0,5
2015-03-25,0,10645256,0,0,0,3
2015-03-25,0,241213176,0,0,0,8
2015-03-25,0,66846648,0,0,0,8
2015-03-25,0,122799064,0,0,0,8
2015-03-25,0,243401984,0,0,0,10
2015-03-25,0,13826632,0,0,0,6
2015-03-25,0,124185336,0,0,0,7
2015-03-25,0,127397344,0,0,0,11
2015-03-25,0,186551784,0,0,0,5
2015-03-25,0,145932344,0,0,0,6
2015-03-25,0,199255640,0,0,0,6
2015-03-25,0,5060168,0,0,0,6
2015-03-25,0,109396576,0,0,0,6
2015-03-25,0,36725304,0,0,0,18
2015-03-25,0,62186376,0,0,0,13
2015-03-25,0,137419456,0,0,0,7
2015-03-25,0,41534904,0,0,0,4
2015-03-25,0,200476264,0,0,0,10
2015-03-25,0,149936952,0,0,0,8
2015-03-25,0,114570368,0,0,0,10
2015-03-25,0,235100640,0,0,0,10
2015-03-25,0,114352920,0,0,0,18
2015-03-25,0,204980056,0,0,0,5
2015-03-25,0,49575368,0,0,0,5
2015-03-25,0,159419392,0,0,0,18
2015-03-25,0,116334264,0,0,0,8
2015-03-25,0,130064144,0,0,0,10
2015-03-25,0,109846712,0,0,0,9
2015-03-25,0,164258320,0,0,0,8
2015-03-25,0,35072920,0,0,0,12
2015-03-25,0,177036048,0,0,0,12
2015-03-25,0,179424320,0,0,0,6
2015-03-25,0,129961792,0,0,0,13
2015-03-25,0,167964856,0,0,0,9
2015-03-25,0,67642448,0,0,0,9
2015-03-25,0,20873536,0,0,0,11
2015-03-25,0,42287856,0,0,0,9
2015-03-25,0,118088144,0,0,0,13
2015-03-25,0,3980408,0,0,0,10
2015-03-25,0,68221648,0,0,0,11
2015-03-25,0,101938232,0,0,0,11
2015-03-25,0,57951672,0,0,0,11
2015-03-25,0,154766368,0,0,0,4
2015-03-25,0,33720504,0,0,0,10
2015-03-25,0,174839616,0,0,0,9
2015-03-25,0,79856936,0,0,0,7
2015-03-25,0,66497656,0,0,0,7
2015-03-25,0,56469320,0,0,0,8
2015-03-25,0,43979728,0,0,0,7
2015-03-25,0,239307088,0,0,0,18
2015-03-25,0,79137240,0,0,0,18
2015-03-25,0,48960504,0,0,0,10
2015-03-25,0,142988912,0,0,0,9
2015-03-25,0,241612512,0,0,0,10
2015-03-25,0,157471232,0,0,0,11
2015-03-25,0,164780128,0,0,0,8
2015-03-25,0,67871872,0,0,0,10
2015-03-25,0,214665984,0,0,0,7
2015-03-25,0,13957664,0,0,0,12
2015-03-25,0,145540472,0,0,0,12
2015-03-25,0,220093800,0,0,0,6
2015-03-25,0,109863480,0,0,0,7
2015-03-25,0,233749920,0,0,0,7
2015-03-25,0,51571000,0,0,0,11
2015-03-25,0,224107184,0,0,0,8
2015-03-25,0,113997880,0,0,0,10
2015-03-25,0,29897168,0,0,0,11
2015-03-25,0,210836632,0,0,0,9
2015-03-25,0,38527912,0,0,0,7
2015-03-25,0,153017704,0,0,0,12
2015-03-25,0,125870208,0,0,0,18
2015-03-25,0,219930520,0,0,0,18
2015-03-25,0,209984528,0,0,0,6
2015-03-25,0,62943888,0,0,0,11
2015-03-25,0,59245616,0,0,0,11
2015-03-25,0,240606040,0,0,0,18
2015-03-25,0,5780224,0,0,0,18
2015-03-25,0,98030232,0,0,0,11
2015-03-25,0,27175208,0,0,0,7
2015-03-25,0,220779024,0,0,0,6
2015-03-25,0,78926272,0,0,0,9
2015-03-25,0,161533552,0,0,0,11
2015-03-25,0,113472984,0,0,0,5
2015-03-25,0,128395240,0,0,0,18
2015-03-25,0,66064368,0,0,0,14
2015-03-25,0,98073952,0,0,0,9
2015-03-25,0,170907104,0,0,0,8
2015-03-25,0,135633936,0,0,0,8
2015-03-25,0,38730456,0,0,0,13
2015-03-25,0,197927592,0,0,0,12
2015-03-25,0,193447424,0,0,0,6
2015-03-25,0,180845728,0,0,0,7
2015-03-25,0,47605656,0,0,0,11
2015-03-25,0,12925184,0,0,0,13
2015-03-25,0,242847232,0,0,0,8
2015-03-25,0,82803120,0,0,0,13
2015-03-25,0,18665200,0,0,0,12
2015-03-25,0,105645376,0,0,0,6
2015-03-25,0,111203640,0,0,0,8
2015-03-25,0,15318712,0,0,0,8
2015-03-25,0,53448272,0,0,0,6
2015-03-25,0,214644096,0,0,0,7
2015-03-25,0,150014128,0,0,0,12
2015-03-25,0,79640680,0,0,0,9
2015-03-25,0,73835376,0,0,0,12
2015-03-25,0,12090016,0,0,0,12
2015-03-25,0,93463424,0,0,0,7
2015-03-25,0,77092088,0,0,0,6
2015-03-25,0,147566080,0,0,0,7
2015-03-25,0,13451320,0,0,0,6
2015-03-25,0,101715144,0,0,0,11
2015-03-25,0,11993120,0,0,0,7
2015-03-25,0,51293048,0,0,0,8
2015-03-25,0,138600328,0,0,0,13
2015-03-25,0,65604000,0,0,0,12
2015-03-25,0,14856656,0,0,0,13
2015-03-25,0,63408456,0,0,0,11
2015-03-25,0,196271008,0,0,0,7
2015-03-25,0,152010480,0,0,0,8
2015-03-25,0,115872608,0,0,0,13
2015-03-25,0,133448744,0,0,0,8
2015-03-25,0,184073920,0,0,0,7
2015-03-25,0,213964128,0,0,0,10
2015-03-25,1,83475000,0,0,0,9
2015-03-25,0,20226512,0,0,0,10
2015-03-25,0,58059488,0,0,0,10
2015-03-25,0,173844912,0,0,0,8
2015-03-25,0,200606944,0,0,0,13
2015-03-25,0,174359392,0,0,0,7
2015-03-25,0,77866920,0,0,0,11
2015-03-25,0,242565032,0,0,0,12
2015-03-25,0,9138568,0,0,0,8
2015-03-25,0,194844016,0,0,0,7
2015-03-25,0,54042536,0,0,0,13
2015-03-25,0,212677688,0,0,0,12
2015-03-25,0,176724064,0,0,0,10
2015-03-25,0,112818400,0,0,0,11
2015-03-25,0,234100912,0,0,0,12
2015-03-25,0,681264,0,0,0,11
2015-03-25,0,225966104,0,0,0,10
2015-03-25,0,490304,0,0,0,10
2015-03-25,0,78975744,0,0,0,7
2015-03-25,0,19258552,0,0,0,7
2015-03-25,0,10708720,0,0,0,12
2015-03-25,0,183516944,0,0,0,8
2015-03-25,0,236048792,0,0,0,8
2015-03-25,0,136479512,0,0,0,8
2015-03-25,0,200016440,0,0,0,12
2015-03-25,0,164246280,0,0,0,8
2015-03-25,0,68064536,0,0,0,12
2015-03-25,0,241453952,0,0,0,8
2015-03-25,0,101246480,0,0,0,9
2015-03-25,0,235917376,0,0,0,7
2015-03-25,0,196460744,0,0,0,12
2015-03-25,0,37353688,0,0,0,8
2015-03-25,0,147094264,0,0,0,9
2015-03-25,0,241326664,0,0,0,6
2015-03-25,0,177507536,0,0,0,11
2015-03-25,0,155702600,0,0,0,8
2015-03-25,0,118067696,0,0,0,11
2015-03-25,0,232610600,0,0,0,11
2015-03-25,0,118153488,0,0,0,11
2015-03-25,0,64392424,0,0,0,8
2015-03-25,0,126039768,0,0,0,13
2015-03-25,0,3803800,0,0,0,8
2015-03-25,0,31384536,0,0,0,6
2015-03-25,0,11304504,0,0,0,10
2015-03-25,0,212757712,0,0,0,10
2015-03-25,0,10011056,0,0,0,14
2015-03-25,0,235049304,0,0,0,18
2015-03-25,0,96323680,0,0,0,8
2015-03-25,0,115653560,0,0,0,12
2015-03-25,0,1715000,0,0,0,18
2015-03-25,0,95365968,0,0,0,10
2015-03-25,0,212262472,0,0,0,9
2015-03-25,0,56147360,0,0,0,10
2015-03-25,0,184388120,0,0,0,18
2015-03-25,0,153772120,0,0,0,18
2015-03-25,0,232476992,0,0,0,18
2015-03-25,0,203845448,0,0,0,18
2015-03-25,0,3760032,0,0,0,9
2015-03-25,0,71884592,0,0,0,9
2015-03-25,0,2452392,0,0,0,18
2015-03-25,0,164591512,0,0,0,18
2015-03-25,0,38308520,0,0,0,10
2015-03-25,0,232573880,0,0,0,6
2015-03-25,0,65105048,0,0,0,6
2015-03-25,0,1186392,0,0,0,17
2015-03-25,0,117546544,0,0,0,8
2015-03-25,0,104794776,0,0,0,15
2015-03-25,0,8289648,0,0,0,2
2015-03-25,0,134712168,0,0,0,8
2015-03-25,0,122145496,0,0,0,5
2015-03-25,0,166568288,0,0,0,9
2015-03-25,0,73576736,0,0,0,9
2015-03-25,0,179578856,0,0,0,8
2015-03-25,0,222922528,0,0,0,10
2015-03-25,0,61437000,0,0,0,5
2015-03-25,0,158622328,0,0,0,8
2015-03-25,0,238513856,0,0,0,5
2015-03-25,0,131737904,0,0,0,6
2015-03-25,0,61496152,0,0,0,8
2015-03-25,0,231175792,0,0,0,7
2015-03-25,0,232940168,0,0,0,10
2015-03-25,0,183582936,0,0,0,18
2015-03-25,0,86348584,0,0,0,18
2015-03-25,0,146964160,0,0,0,4
2015-03-25,0,80168024,0,0,0,6
2015-03-25,0,113865696,0,0,0,7
2015-03-25,0,194359128,0,0,0,6
2015-03-25,0,84575624,0,0,0,7
2015-03-25,0,112275432,0,0,0,12
2015-03-25,0,143369448,0,0,0,7
2015-03-25,0,136572136,0,0,0,18
2015-03-25,0,80421256,0,0,0,6
2015-03-25,0,15325048,0,0,0,6
2015-03-25,0,144864384,0,0,0,13
2015-03-25,0,130207672,0,0,0,13
2015-03-25,0,54341104,0,0,0,9
2015-03-25,0,202445104,0,0,0,12
2015-03-25,0,70359144,0,0,0,6
2015-03-25,0,160788392,0,0,0,10
2015-03-25,0,117362912,0,0,0,12
2015-03-25,0,227759336,0,0,0,12
2015-03-25,0,29618344,0,0,0,9
2015-03-25,0,174514824,0,0,0,6
2015-03-25,0,127493376,0,0,0,18
2015-03-25,0,158493064,0,0,0,8
2015-03-25,0,177681400,0,0,0,18
2015-03-25,0,92687976,0,0,0,8
2015-03-25,0,63991576,0,0,0,18
2015-03-25,0,36754408,0,0,0,8
2015-03-25,0,13210176,0,0,0,18
2015-03-25,0,188252056,0,0,0,6
2015-03-25,0,102339672,0,0,0,14
2015-03-25,0,101692640,0,0,0,18
2015-03-25,0,15277104,0,0,0,7
2015-03-25,0,40945232,0,0,0,7
2015-03-25,0,81795848,0,0,0,12
2015-03-25,0,20663904,0,0,0,12
2015-03-25,0,1402648,0,0,0,7
2015-03-25,0,139289920,0,0,0,8
2015-03-25,0,191505880,0,0,0,10
2015-03-25,0,98400168,0,0,0,8
2015-03-25,0,223528648,0,0,0,10
2015-03-25,0,35713336,0,0,0,13
2015-03-25,0,150514728,0,0,0,10
2015-03-25,0,219380456,0,0,0,8
2015-03-25,0,11742264,0,0,0,13
2015-03-25,0,78271144,0,0,0,8
2015-03-25,0,3005248,0,0,0,9
2015-03-25,0,64500944,0,0,0,12
2015-03-25,0,138677424,0,0,0,12
2015-03-25,0,243697080,0,0,0,9
2015-03-25,0,195782176,0,0,0,11
2015-03-25,0,238096152,0,0,0,9
2015-03-25,0,141309912,0,0,0,12
2015-03-25,0,114673016,0,0,0,9
2015-03-25,0,132251984,0,0,0,10
2015-03-25,0,193759280,0,0,0,8
2015-03-25,0,123919968,0,0,0,16
2015-03-25,0,214574832,0,0,0,17
2015-03-25,0,88896760,0,0,0,10
2015-03-25,0,48297936,0,0,0,3
2015-03-25,0,4619080,0,0,0,16
2015-03-25,0,156124472,0,0,0,16
2015-03-25,0,181076280,0,0,0,11
2015-03-25,0,41105048,0,0,0,10
2015-03-25,0,211753616,0,0,0,14
2015-03-25,0,116855856,0,0,0,8
2015-03-25,0,33158184,0,0,0,13
2015-03-25,0,147942584,0,0,0,9
2015-03-25,0,154889448,0,0,0,14
2015-03-25,0,112623288,0,0,0,8
2015-03-25,0,98046856,0,0,0,11
2015-03-25,0,34478696,0,0,0,10
2015-03-25,0,1071464,0,0,0,9
2015-03-25,0,56153032,0,0,0,12
2015-03-25,0,95051512,0,0,0,11
2015-03-25,0,241244416,0,0,0,9
2015-03-25,0,22410704,0,0,0,12
2015-03-25,0,20200664,0,0,0,9
2015-03-25,0,126099160,0,0,0,13
2015-03-25,0,174612752,0,0,0,12
2015-03-25,0,49086880,0,0,0,8
2015-03-25,0,8418328,0,0,0,10
2015-03-25,0,56802952,0,0,0,11
2015-03-25,0,243298816,0,0,0,8
2015-03-25,0,142117104,0,0,0,6
2015-03-25,0,28548904,0,0,0,11
2015-03-25,0,86999904,0,0,0,7
2015-03-25,0,13680264,0,0,0,6
2015-03-25,0,191865432,0,0,0,12
2015-03-25,0,141538296,0,0,0,9
2015-03-25,0,144745504,0,0,0,12
2015-03-25,0,60711248,0,0,0,11
2015-03-25,0,14965424,0,0,0,7
2015-03-25,0,207928712,0,0,0,18
2015-03-25,0,157172136,0,0,0,18
2015-03-25,0,101185200,0,0,0,6
2015-03-25,0,229494552,0,0,0,18
2015-03-25,0,134804056,0,0,0,12
2015-03-25,0,58463584,0,0,0,18
2015-03-25,0,132408752,0,0,0,6
2015-03-25,0,88741264,0,0,0,10
2015-03-25,0,177187808,0,0,0,9
2015-03-25,0,95803104,0,0,0,10
2015-03-25,0,107211472,0,0,0,14
2015-03-25,0,47217688,0,0,0,11
2015-03-25,0,218533232,0,0,0,13
2015-03-25,0,235195280,0,0,0,18
2015-03-25,0,83750936,0,0,0,13
2015-03-25,0,40193896,0,0,0,11
2015-03-25,0,34948560,0,0,0,9
2015-03-25,0,133548224,0,0,0,10
2015-03-25,0,239952544,0,0,0,18
2015-03-25,0,121554104,0,0,0,18
2015-03-25,0,233979792,0,0,0,7
2015-03-25,0,175166328,0,0,0,18
2015-03-25,0,197106536,0,0,0,13
2015-03-25,0,165223896,0,0,0,17
2015-03-25,0,164517792,0,0,0,18
2015-03-25,0,66557360,0,0,0,18
2015-03-25,0,35466480,0,0,0,11
2015-03-25,0,214424368,0,0,0,6
2015-03-25,0,168661024,0,0,0,9
2015-03-25,0,70006584,0,0,0,8
2015-03-25,0,35483480,0,0,0,9
2015-03-25,0,13087120,0,0,0,10
2015-03-25,0,96205224,0,0,0,14
2015-03-25,0,126930576,0,0,0,10
2015-03-25,0,179928752,0,0,0,9
2015-03-25,0,138163552,0,0,0,11
2015-03-25,0,82248448,0,0,0,10
2015-03-25,0,83306480,0,0,0,8
2015-03-25,0,218661224,0,0,0,9
2015-03-25,0,226595712,0,0,0,9
2015-03-25,0,84946232,0,0,0,8
2015-03-25,0,82012416,0,0,0,14
2015-03-25,0,116212840,0,0,0,7
2015-03-25,0,231110728,0,0,0,5
2015-03-25,0,108953752,0,0,0,5
2015-03-25,0,212262248,0,0,0,16
